PROGRAMA,CONVENIO,CONVOCATORIA,ANIO,ID BENEFICIO,CC TI BENEFICIARIO,NOMBRES,APELLIDOS,EMAIL,CODIGO DEPARTAMENTO,DEPARTAMENTO DE RESIDENCIA,CODIGO DEL MUNICIPIO,CIUDAD DE RESIDENCIA,ESTRATO,GENERO,NIVEL DE PROGRAMA,TIPO INSTITUCION,CODIGO DEPARTAMENTO IE,DEPARTAMENTO IE,CODIGO CIUDAD IE,CIUDAD IE,NOMBRE IE,CODIGO IE,PROGRAMA ACADEMICO,TIPO PROGRAMA,MONTO_COMPROMETIDO,NATURALEZA INSTITUCION,MODALIDAD PROGRAMA,ESTADO,OBSERVACIONES,META,FECHA ACTUALIZACION,CODIGO MUNICIPIO RESIDENCIA,CODIGO MUNICIPIO IE,FECHA_VIGENCIA
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8638,SABANALARGA,3,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. TECNICA JOSE AGUSTIN BLANCO BARROS,10400,31/12/2016,8638,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA DISTRITAL JESUS MISERICORDIOSO,10400,31/12/2016,8001,11001,31/12/2016
,FONDO 577,2015-2,2015,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,CORPORACION UNIVERSIDAD DE LA COSTA CUC,2810,INGENIERIA DE SISTEMAS,TI,"28116551,33",S_I,PRESENCIAL,ACTIVO,SIN ACTUALIZAR DATOS ESTUDIANTE,10400,31/12/2015,8001,0,31/12/2015
,FONDO 432,2015-1,2015,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1150000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2015,8001,0,31/12/2015
,FONDO 432,2015-1,2015,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1150000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2015,8001,0,31/12/2015
,FONDO 432,2015-1,2015,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1150000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2015,8001,0,31/12/2015
,FONDO 432,2015-1,2015,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1150000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2015,8001,0,31/12/2015
,FONDO 432,2015-1,2015,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1150000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2015,8001,0,31/12/2015
,FONDO 432,2015-1,2015,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1150000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2015,8001,0,31/12/2015
,FONDO 432,2015-1,2015,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Software Ingeneering on time S.A.S. (SEONTI),900432652-0,SCRUM MASTER CERTIFIED (ESMC),TI,1150000,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2015,8001,0,31/12/2015
,ALIANZA 665,2016-1,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,F,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD SIMON BOLIVAR,2805,INGENIERIA DE SISTEMAS,TI,"10319944,83",S_I,PRESENCIAL,ACTIVO,En proceso de estudio,10400,31/12/2016,8001,0,31/12/2016
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,IE Continental Del Caribe,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,IE Continental Del Caribe,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,IE Continental Del Caribe,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO DISTRITAL OLAYA (ANT. C.E.B. # 108),7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COL DE LOS PENSIONADOS DE LA POLICIA NACIONAL ESPERANZA Y PAZ (COOPEPAZ),10400,31/12/2016,8001,11001,31/12/2016
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,IE John F Kennedy,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,IE John F Kennedy,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8758,SOLEDAD,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION  EDUCATIVA TAJAMAR,7500,31/12/2017,8758,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,4,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO HISPANO AMERICANO,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8758,SOLEDAD,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUTO CRISTIANO MISION BOSTON,7500,31/12/2017,8758,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO EXTERNADO DE COLOMBIA,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO EXTERNADO DE COLOMBIA,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO DIST. EL SILENCIO (ANT. C.E.B. #050),7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8758,SOLEDAD,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,IE Noroccidental De Soledad,10400,31/12/2014,8758,0,31/12/2014
,FONDO 930,2018-1,2017,,,,,,8,ATLANTICO,8758,SOLEDAD,2,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD SIMON BOLIVAR,2805,INGENIERIA DE SISTEMAS,TI,49026612,S_I,PRESENCIAL,ACTIVO,,7500,31/12/2017,8758,0,31/12/2017
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8758,SOLEDAD,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA COMERCIAL NTRA SRA DE LAS MISERICORDIAS,10400,31/12/2016,8758,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8758,SOLEDAD,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA COMERCIAL NTRA SRA DE LAS MISERICORDIAS,10400,31/12/2016,8758,11001,31/12/2016
,FONDO 534,2014-1,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA,2836,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TI,"10031924,73",S_I,PRESENCIAL,ACTIVO,SIN ACTUALIZAR DATOS ESTUDIANTE,10400,31/12/2014,8001,0,31/12/2014
,FONDO 534,2014-1,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,TECNOLOGIA,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA,2836,TECNOLOGIA EN DESARROLLO DE SOFTWARE,TI,"10031924,73",S_I,PRESENCIAL,ACTIVO,SIN ACTUALIZAR DATOS ESTUDIANTE,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,PREESCOLAR  INTEGRACION INFANTIL,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Francisco Jose De Caldas,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Francisco Jose De Caldas,10400,31/12/2014,8001,0,31/12/2014
,ALIANZA 665,2016-1,2016,,,,,,8,ATLANTICO,8634,SABANAGRANDE,1,F,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD SIMON BOLIVAR,2805,INGENIERIA DE SISTEMAS,TI,"10319944,83",S_I,PRESENCIAL,ACTIVO,En proceso de estudio,10400,31/12/2016,8634,0,31/12/2016
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8573,PUERTO COLOMBIA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INTERNATIONAL BERCKLEY SCHOOL,7500,31/12/2017,8573,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO EXTERNADO DE COLOMBIA,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO EXTERNADO DE COLOMBIA,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO AMERICANO DE BARRANQUILLA,7500,31/12/2017,8001,11001,31/12/2017
,FONDO 930,2018-1,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD SIMON BOLIVAR,2805,INGENIERIA DE SISTEMAS,TI,"38846242,01",S_I,PRESENCIAL,ACTIVO,,7500,31/12/2017,8001,0,31/12/2017
,FONDO 432,2015-1,2015,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,F,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,Global Knowledge,830107741-1,PROJECT MANAGEMENT PROFESSIONAL (PMP) - ENFASIS: INFORMATION TECHNOLOGY,TI,3601160,S_I,PRESENCIAL,ACTIVO,EN PROCESO DE FORMACION Y/O CERTIFICACION,10400,31/12/2015,8001,0,31/12/2015
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,CE Las Colinas,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8758,SOLEDAD,3,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUTO MIXTO LA CANDELARIA,7500,31/12/2017,8758,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUTO SAN PEDRO CLAVER,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-1,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUTO SAN PEDRO CLAVER,7500,31/12/2017,8001,11001,31/12/2017
,FONDO 534,2013-1,2013,,,,,,8,ATLANTICO,8758,SOLEDAD,2,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION UNIVERSIDAD DEL NORTE,1713,INGENIERIA ELECTRONICA,ELECTRONICA,"71722713,23",S_I,PRESENCIAL,ACTIVO,ESTUDIO PLAN DE AMORTIZACION,10400,31/12/2013,8758,0,31/12/2013
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8758,SOLEDAD,2,F,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Eva Rodriguez Araujo,10400,31/12/2014,8758,0,31/12/2014
,CONTRATO 666 DE 2015,2016-1,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO DIST. DE BACHILLERATO SAN LUIS (ANT. C.E.B. # 123),10400,31/12/2016,8001,11001,31/12/2016
,ALIANZA 665,2016-1,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,UNIVERSIDAD AUTONOMA DEL CARIBE,1804,INGENIERIA DE SISTEMAS,TI,"23843431,23",S_I,PRESENCIAL,ACTIVO,En proceso de estudio,10400,31/12/2016,8001,0,31/12/2016
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8770,SUAN,2,M,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,IE Tecnica Los Colombianos,10400,31/12/2014,8770,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,Nuevo Colegio Maria Montessori,10400,31/12/2014,8001,0,31/12/2014
,CONTRATO 560 DE 2014,2014-2,2014,,,,,,8,ATLANTICO,8758,SOLEDAD,2,M,VOCACIONAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION ALBERTO MERANI,800.055.691-8,HACIATI,OTROS,"155641,82",S_I,VIRTUAL,ACTIVO,IE Inmaculada De Pital De Megua,10400,31/12/2014,8758,0,31/12/2014
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA PARA LAS CIENCIAS  ARTES Y TECNOLOGIA DEL CARIBE,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8560,PONEDERA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. MARTILLO,7500,31/12/2017,8560,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8560,PONEDERA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,I.E. MARTILLO,7500,31/12/2017,8560,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO REAL (ROYAL SCHOOL),7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO REAL (ROYAL SCHOOL),7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,M,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO REAL (ROYAL SCHOOL),7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8560,PONEDERA,3,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA TECNICA COMERCIAL DE PONEDERA,10400,31/12/2016,8560,11001,31/12/2016
,FONDO 432,2015-1,2015,,,,,,8,ATLANTICO,8001,BARRANQUILLA,3,F,TECNICO INFORMAL,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,ZAITA S.A.S,900537986-7,ITIL FOUNDATION V3 - 2011,TI,1317570,S_I,PRESENCIAL,ACTIVO,CONDONADO CON RESOLUSI�N,10400,31/12/2015,8001,0,31/12/2015
,ALIANZA 665,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION UNIVERSIDAD DEL NORTE,1713,INGENIERIA DE SISTEMAS Y COMPUTACION,TI,"60826806,15",S_I,PRESENCIAL,ACTIVO,En proceso de estudio,10400,31/12/2016,8001,0,31/12/2016
,CONTRATO 666 DE 2015,2017-2,2017,,,,,,8,ATLANTICO,8001,BARRANQUILLA,1,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,INSTITUCION EDUCATIVA DISTRITAL SALVADOR ENTREGAS,7500,31/12/2017,8001,11001,31/12/2017
,CONTRATO 666 DE 2015,2016-1,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,4,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,CENTRO EDUCATIVO AYUDAME A VIVIR,10400,31/12/2016,8001,11001,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,COLEGIO MAYOR DE BARRANQUILLA Y DEL CARIBE,10400,31/12/2016,8001,11001,31/12/2016
,ALIANZA 665,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,M,UNIVERSITARIO,S_I,0,PENDIENTE CLASIFICAR,0,PENDIENTE CLASIFICAR,FUNDACION UNIVERSIDAD DEL NORTE,1713,INGENIERIA DE SISTEMAS Y COMPUTACION,TI,"31775611,01",S_I,PRESENCIAL,ACTIVO,En proceso de estudio,10400,31/12/2016,8001,0,31/12/2016
,CONTRATO 666 DE 2015,2016-2,2016,,,,,,8,ATLANTICO,8001,BARRANQUILLA,2,F,VOCACIONAL,S_I,11,BOGOTA,11001,"BOGOTA, D.C.",PUNTO VIVE DIGITAL SUR BRITALIA,0,HACIATI,OTROS,"139002,2",S_I,VIRTUAL,ACTIVO,FUNDACION EDUCATIVA MADRE BUTLER,10400,31/12/2016,8001,11001,31/12/2016
